"","pT","pFP","pTs","pFPs","TO","beta","q","X1","X2","X4","pC","pRI"
"21",0.705976585582221,9.71579897815535e-05,0.789938502938788,0.000194052572305471,0.00482631646282735,0.00549794237191802,0.0128960425962023,6.79777356284865e-06,3.62587773457057e-06,1.10525727100218e-06,0.219318187457431,0.0582468831215911
"22",0.728860866404474,3.6345436248682e-06,0.759587041837946,2.3462076707757e-05,0.0430495377540837,0.00558859156416625,0.0453425701655912,5.97368971772587e-06,7.18932513511879e-06,3.48770877324836e-06,0.144700721152933,0.0425418875363449
"23",0.641278595420262,0.000208857059977929,0.732450880499113,0.00130078690775962,0.0131595465951974,0.0052698287467379,0.000468174962034349,7.00953369021263e-06,4.5065859403713e-06,1.64626895744704e-06,0.21642162268658,0.0762046549497627
"24",0.652273954082986,9.89486178282686e-05,0.706619479903532,0.000409761591315957,0.0111672039652477,0.00420945317138333,0.193973041694327,6.72940594026131e-06,3.19566406462275e-06,1.43769158246915e-06,0.270995322109406,0.042497027383558
"25",0.767547564089487,2.39826953186391e-05,0.770534023603917,4.25704497979143e-05,0.0126751922992188,0.0071557834500969,0.480370232471027,4.62501586927892e-06,4.14507130374058e-06,3.17538190005966e-06,0.168551671869262,0.0679246486977374
"26",0.723468108812121,6.2539005350028e-06,0.744767919232318,0.00087716623041506,0.00348220906979145,0.00617209262749603,0.0210883578278898,7.20684485652748e-06,6.47416067017952e-06,1.69798124001795e-06,0.221014326981762,0.0968163040596703
"27",0.631934298894915,1.33715524467621e-07,0.78020950115132,1.4476909326943e-05,0.00573808574253342,0.00538959790194725,0.01532642879238,6.61501032876383e-06,9.21238451801705e-06,2.68226269938441e-06,0.159957448146272,0.0376110578022349
"28",0.796214481531789,3.62222066868849e-06,0.918892012458427,0.0011204353256985,0.0027184109048801,0.00584364292383013,0.226119553933612,5.66723936012857e-06,7.78875417914096e-06,3.69690362454325e-06,0.233685972505456,0.0661794563417582
"29",0.607691210827448,3.7728270871143e-05,0.697497522394701,0.000129082022207955,0.00527379741837168,0.00559895036617388,0.401200619662382,8.4049616388188e-06,3.55554671565364e-06,1.52389128354652e-06,0.196018226978982,0.0735380788114534
"30",0.703626672461187,8.85486004062302e-06,0.907469825821262,9.78210392192269e-05,0.118371083753766,0.00505310096703768,0.130382255190851,6.53641533583527e-06,3.98221450577889e-06,1.05677436113918e-06,0.197389872338983,0.0578515598196019
"31",0.688570359241459,4.74770533132058e-06,0.765879570303573,0.000322718961769726,0.000182262777077174,0.0055837246663364,0.567190903261489,8.15302383807401e-06,5.16109774648836e-06,4.96690971159165e-06,0.178776647290305,0.0553481858999678
"32",0.510956484968338,5.58773763728175e-05,0.524145709212854,6.55763821985177e-05,0.00029461523168113,0.00415037635863382,0.199074200187492,7.61999555722162e-06,3.75039922868998e-06,1.27260744250341e-06,0.228582459985875,0.0619704753494507
"33",0.547087363979577,0.000159788908524216,0.547960720601667,0.000282603449769603,0.0115167185140566,0.00436113828364347,0.014007554475737,8.85834230876492e-06,4.79523678346691e-06,7.86550146539226e-07,0.200646984854413,0.0558910842135418
"34",0.566324676576932,1.37027937907289e-05,0.76034077877336,0.000662649987371159,7.230552579449e-05,0.00551587283540852,0.188945157696407,7.06404237662358e-06,3.56550526096639e-06,8.18431317979693e-07,0.152478476017093,0.0335592573600219
"35",0.730217318276565,7.1494905362305e-05,0.899929235437465,0.000131573246610295,0.0278582395592234,0.00469070858662755,0.00380359928675202,7.70812132382951e-06,5.5068629384474e-06,1.83039524795753e-06,0.305234891345689,0.0701162900894561
"36",0.67667391290603,1.02730713600538e-05,0.866738958818159,0.0011578023782675,0.00134756596534827,0.00623980976528765,0.0916411291768326,6.32555361503947e-06,5.84460394596031e-06,2.12650490921761e-06,0.261351917574704,0.0608705855299979
"37",0.714058145378415,1.43022802751352e-06,0.833849729606254,0.000957662008060508,0.0392222035227005,0.00573776560165787,0.00242363619902105,5.70008781873088e-06,4.81463833514045e-06,1.71737634875521e-06,0.216018303381976,0.0715896491191044
"38",0.455434022835519,4.43533267585849e-05,0.487000983879886,0.000587470932259807,0.00164000430602338,0.00451978231778733,0.0099678608735146,6.35916438988936e-06,5.14368607380251e-06,1.23894101339575e-06,0.27091364840781,0.0391110514412394
"39",0.700089133943771,2.43602491520277e-05,0.807284951440117,0.000169906522397845,7.49665312553146e-05,0.00563045184388272,0.0453086037003994,1.02624790933187e-05,4.49177169763202e-06,2.2608744441283e-06,0.211360723307744,0.052034260385284
"40",0.561597883583405,6.10287369559645e-06,0.875769462123758,0.000320765746594987,0.166579529187229,0.00432908587038181,0.240022822205052,1.09902423206883e-05,6.00975484991058e-06,1.97394660902969e-06,0.141955807345279,0.03455228660713
"41",0.434049500136686,2.42532718488552e-05,0.532591145151485,0.000442275509514081,0.0237433400208544,0.00492238568295522,0.00495695029801927,1.00790241197664e-05,3.58128045086097e-06,1.92207876156384e-06,0.209782214474583,0.0423347986638275
"42",0.577515187541342,1.80265793012776e-05,0.600543531673304,8.44326796282192e-05,0.00133460967921408,0.00560477630094295,0.183256814079191,7.94492479232479e-06,6.11096320006155e-06,7.70708030244142e-07,0.315644848188863,0.0618834064242787
"43",0.62039245556566,4.20399798151983e-05,0.662696165022971,0.000240327308929671,0.000454527317708584,0.00651210568128395,0.418850198531709,7.55126474722121e-06,4.53730497546942e-06,8.12934791498396e-07,0.202950710201255,0.0326224237120818
"44",0.738450184998617,0.000119287530903678,0.967692923701895,0.000446573052778204,0.00033159897866887,0.00600403117416874,0.0850962546819921,5.1492731983485e-06,3.29533758460683e-06,2.199601310006e-06,0.162340068751297,0.0509626519197455
"45",0.823669792359244,6.47018480902774e-07,0.88747611188471,2.45315034429581e-05,0.0135419487750315,0.00682581712052282,0.632666491039795,7.98831941650624e-06,3.56911227983317e-06,2.23253159952283e-06,0.130204693071341,0.0696084925506265
"46",0.727556516114788,3.97510676611127e-05,0.812428146837047,0.000415331581405916,0.000194785883357834,0.00465942652644186,0.302637371395063,7.87760379279778e-06,3.90257101679367e-06,1.69648668290857e-06,0.20196631271349,0.0386487129489512
"47",0.66166621701416,1.51770987684331e-07,0.741302155701251,0.00015309266155689,0.0307040848093328,0.00398569123338225,0.00832446525313419,5.54445190037782e-06,4.09481064272171e-06,1.10057259314351e-06,0.208667020634324,0.0430601879494562
"48",0.61746422982641,0.000135436700689171,0.718957764302861,0.00068124444560522,4.56215605627081e-05,0.00456553226548111,0.551743940524903,7.36952548304566e-06,7.11490215017657e-06,1.10238361159246e-06,0.216857916446721,0.0434329280648343
"49",0.87989091286764,4.45192843614954e-05,0.969953833429017,9.0820355247046e-05,0.00493193351301724,0.00702637780013472,0.0217317538798463,4.56621773633894e-06,5.98530167989762e-06,3.15817654853716e-06,0.228059905791311,0.0716500856700631
"50",0.784888963250261,5.93269727929783e-05,0.996267026098777,0.000329645370641456,0.369428559374274,0.00530499010290067,0.425299022721086,3.83668912409666e-06,3.33480397636712e-06,5.43270322628646e-07,0.180310482382014,0.0644544230809703
"51",0.644670492664083,7.75714907551259e-05,0.783467163512604,0.000941095059786216,0.0434515229964377,0.00503683391346893,0.101710475917251,5.15820681237509e-06,5.20832116373161e-06,1.62539287081644e-06,0.170977989464849,0.0438065594158926
"52",0.778421377379439,3.95475778953397e-06,0.880841537442459,0.000460141192119112,0.0503574484583031,0.00590250819275744,0.0658837522053364,6.33578244011622e-06,6.32146567331836e-06,1.73833168749404e-06,0.169912967619755,0.0236541124859971
"53",0.535795791468608,1.34766878734484e-05,0.612317016937254,7.50738481471402e-05,0.04791460829658,0.00540666756747767,0.533626942602489,4.53854583922927e-06,3.24495893801254e-06,1.8742023279955e-06,0.157783376890337,0.0476491952559177
"54",0.651934133800811,4.69150137475308e-05,0.987246923288138,0.000299415348525485,1.67837378939155e-05,0.00539348393281215,0.00213472832661368,6.07858828995036e-06,5.3343106544829e-06,1.35196884851411e-06,0.195772151939456,0.0468817671599339
"55",0.511552327695758,6.00309997808305e-05,0.761520455891588,0.000346373957827307,0.000526272969410112,0.0047090605194632,0.306604831700506,9.59378451816983e-06,3.96314451646461e-06,1.63279193298608e-06,0.219726996595314,0.0693226674440339
"56",0.537783162861885,6.67847161500208e-06,0.778166158035472,0.000261480905412911,0.030720735303208,0.00429357448516234,0.127481996298083,1.31579112203209e-05,4.56667794654377e-06,1.35610821768443e-06,0.175205214663475,0.0332647759726424
"57",0.62305408059205,1.17832291453445e-06,0.707614721719586,0.00019747997915065,0.0257628341852973,0.00588258699958705,0.431505039868317,7.79745757495663e-06,4.28706807353286e-06,2.04690708757982e-06,0.111547592403123,0.0466682616576119
"58",0.678910126832008,1.25389879837815e-05,0.800315911768819,8.83579809930904e-05,0.00226349750513152,0.00597974695410799,0.0032572408333499,4.61609291003704e-06,5.77331635615442e-06,1.74996913703404e-06,0.149742376934336,0.0525522982387207
"59",0.724986170613334,1.5187986548579e-05,0.985701731058204,8.23227674720885e-05,0.00424197278132902,0.00532136688603713,0.0734324614982814,6.63238514749592e-06,4.14045803203219e-06,2.15014754709444e-06,0.231368891185391,0.0362697193943422
"60",0.81028571802172,1.75614586610578e-05,0.843903685568496,0.000901174438710829,0.0685853027798533,0.00609684823005898,0.420315144719384,6.60621648145358e-06,6.22062793770717e-06,1.72581438124459e-06,0.134839669429807,0.0439650155674303
"61",0.755659956679642,6.35871492187455e-05,0.897104153087303,0.000585768628291262,0.108836444118936,0.00495423149964882,0.288276767857961,7.83243748955696e-06,4.7595332254023e-06,1.92165379547624e-06,0.301099701606597,0.0772763810612914
"62",0.701196001177489,0.000140360774087116,0.729249293584224,0.00177011307281708,0.00271334504227883,0.00449551755313411,0.319879598309941,6.80601123189223e-06,5.54010291823795e-06,1.35213853617974e-06,0.279372996549876,0.053754734378228
"63",0.825519245378917,9.02338336249358e-05,0.958970706833264,0.000347134592284248,0.113756426060597,0.00388328679962419,0.0815889330426892,6.72003719256514e-06,5.30597239282315e-06,1.22139785713507e-06,0.213844628690752,0.0404166240555603
"64",0.833128964344817,4.5869231470568e-05,0.891840523679947,0.000199189231169471,0.125070106669297,0.00542685881052867,0.234075310301582,7.877057608352e-06,5.17095184150658e-06,3.36014021555797e-06,0.132641662534103,0.024569095920541
"65",0.783261641373054,9.81177819201307e-06,0.963391277239755,0.000186918109024605,0.120059246461594,0.00546652713628469,0.0701715728047495,4.9341269304445e-06,3.84300518998063e-06,3.25190103595611e-06,0.120701283489079,0.0383014162000921
"66",0.658705012408649,1.45751883095307e-05,0.860239717091744,0.000784091053279338,0.100463505943897,0.00568015543986725,0.0300181306491277,6.90292472028034e-06,5.10494813424708e-06,1.07764801935263e-06,0.161203329440106,0.0386475501603058
"67",0.776881167864777,0.000150554934453722,0.886940549262163,0.000854605607133714,0.0107491469030718,0.00709339972342004,0.247106536724676,4.71607165629488e-06,4.05226041265095e-06,2.99375025258418e-06,0.212885012624497,0.0610161055452416
"68",0.728313272113153,3.45957093409928e-05,0.896848318802578,0.000247305046800892,0.0315240731153137,0.00506199462993098,0.481080520994119,6.57424498929224e-06,5.28963146993321e-06,2.24647880032804e-06,0.195632446993497,0.0581319203334137
"69",0.503692834843453,1.27994780966125e-06,0.535313534644148,0.000844237378798052,0.000192107577878962,0.00462610772114472,0.22745686462801,6.87313456432142e-06,4.6881511109806e-06,1.23206287214621e-06,0.278355334596786,0.0700471577518166
"70",0.718732798521447,4.04936632526369e-05,0.825168737844466,0.000361353903206342,0.0132337952566798,0.00639219200802132,0.382115276417846,6.78381881055325e-06,5.43822534919954e-06,2.40491405832209e-06,0.15952688111236,0.0460040984220781
"71",0.708476492272342,5.99440802520712e-05,0.746790910411453,0.000412353206125262,0.224911609033714,0.0052115728089804,0.192615014362259,6.07902240165659e-06,4.8699252955675e-06,5.70757800137514e-07,0.185384376896009,0.0365053004774386
"72",0.726121940982608,4.61413908111793e-06,0.934227632212182,0.000158507685229232,3.90655028617832e-05,0.00513521607797933,0.00216196650195326,6.29429943643843e-06,5.51460829740771e-06,2.23464277335714e-06,0.198831675163205,0.0632504507696029
"73",0.896063650490779,7.86606729169682e-05,0.989205989226649,0.000114497537089395,0.0872314163171639,0.00552476285084241,0.0223549714470564,5.56233969733548e-06,4.46874854515178e-06,1.1245727426804e-06,0.25644382621902,0.100883935220163
"74",0.711539714762396,3.59016938875358e-05,0.742621717907371,0.000165620779327646,0.00175153277054595,0.00761117899424058,0.0290868567313513,8.48812717652066e-06,4.53470457344052e-06,1.75160220761633e-06,0.353572277491623,0.0622490634730002
"75",0.520440275046904,0.00011646185834392,0.620313856967789,0.000327737591719495,0.0480195767918475,0.00475112163886126,0.558748100285135,7.98865671101043e-06,6.18931648152573e-06,7.70547387932113e-07,0.199916807153879,0.041937629471365
"76",0.711994662541569,3.18913509990869e-05,0.851135465200089,4.04707463936881e-05,0.00565275759261163,0.00667253041252029,0.136709177730099,4.90594216626378e-06,6.7750053077391e-06,1.30941945553711e-06,0.194512422705866,0.0429083599209057
"77",0.711758062907483,7.3513715533143e-05,0.767352753645975,0.00041855262692067,0.0125404156639273,0.00567141182984892,0.124074697426252,4.92203712378876e-06,3.9379386583014e-06,2.08446773033402e-06,0.154313834259687,0.0397105070195779
"78",0.689166954928668,6.57868303797185e-05,0.895224015259208,0.000200921551806161,0.00307044274604884,0.00482540492903364,0.0217826836158494,1.0388896750145e-05,4.22211696071134e-06,1.78134090411773e-06,0.143653090340253,0.0529364200352632
"79",0.725817165418983,1.48591180856084e-05,0.994647969459501,0.00016055897856044,0.0659761141699886,0.0046598967040422,0.0123650186970661,7.42348882615197e-06,5.76363104603792e-06,2.82559282673208e-06,0.263352732063939,0.084993137595493
"80",0.482726756616903,5.47650919420391e-05,0.504617254735051,9.29718900296551e-05,0.0164474687993472,0.00513148391900901,0.176885682590483,3.50761052343808e-06,3.43072083475225e-06,7.73575371512949e-07,0.180221347567845,0.0547209199688403
"81",0.633883095169147,9.39229589916261e-06,0.70159014985114,7.9948405191358e-05,0.0139850965811804,0.00704855750093885,0.0767471483395562,6.70547084451631e-06,6.0024087885996e-06,2.00595274525853e-06,0.0834148953801761,0.0376687305974818
"82",0.708564241538997,2.1129595487705e-06,0.738590178158699,0.000240733731352853,0.0408238583978983,0.00579183210963487,0.0553867505908128,7.20618000343142e-06,4.91815013567994e-06,2.09932973595357e-06,0.144845934049884,0.0463383904602158
"83",0.68898356313342,0.00011325902098838,0.817547703883979,0.000449614542299591,0.00289023973838205,0.00464651256582033,0.142081719653596,5.9270686707858e-06,5.00682928528116e-06,2.22618566402213e-06,0.234906314887817,0.0566766750279136
"84",0.605389615596605,1.12097660165704e-05,0.791361795424315,3.16914310510563e-05,0.0126770829934234,0.0048284802847872,0.266883753925723,5.76457885851655e-06,5.43019465336194e-06,2.7304031697588e-06,0.237295047668518,0.0594498534052648
"85",0.657562928988173,2.60624285808056e-05,0.676969431509782,0.000670101789700152,0.00115478697416287,0.00515354738781353,0.241895075134646,6.28252673130843e-06,5.66292548883283e-06,1.38402045137958e-06,0.236048116616858,0.0519351922578856
"86",0.622326127486503,4.96765933716951e-05,0.950899472934739,0.000280115983185399,0.195704493850437,0.00437093406142079,0.275087883887398,9.24709613973226e-06,4.76427080566752e-06,6.73388397961925e-07,0.263835029874009,0.0447917668221729
"87",0.513160940607956,9.20998851624708e-06,0.688594617870768,0.000116349799477931,0.0342667322742489,0.00481772541459963,0.189906679880658,1.1807637254313e-05,5.71557196094833e-06,1.30773202118593e-06,0.182247676297381,0.0340142150143001
"88",0.621895004785174,1.79911817375492e-05,0.654744354560404,0.00023666606382742,0.0316316703157399,0.00502232342591319,0.0753852056004537,8.23162789622014e-06,3.71145617311854e-06,1.91689605148717e-06,0.189209934260086,0.0443273236320634
"89",0.81189591644606,1.87345249097941e-06,0.823326153649904,0.0004318005957042,0.139483034461178,0.00668889077498364,0.64671365870539,6.85837665907864e-06,4.28802401545029e-06,1.64262178739203e-06,0.230832194550729,0.046657990642907
"90",0.546681023058547,1.13571726745776e-05,0.726323427028713,9.30345035999407e-05,0.000919010000344707,0.00541754794959544,0.0010512572216338,6.99558475475724e-06,4.80144499628617e-06,1.96280583514055e-06,0.151189880004447,0.0623889403755736
"91",0.583085012274772,7.17637810663401e-05,0.674086100166825,0.00247707294647814,0.00143133557633129,0.00525537769011432,0.256538695025264,9.05893474299752e-06,5.4197978861846e-06,1.02738144975933e-06,0.222010164009288,0.0516797465417212
"92",0.858800721526099,0.000191447801582632,0.931950502556414,0.000784401265246066,0.0169332411482792,0.00498856200896498,0.139870153919974,6.90244698474077e-06,4.96863856863251e-06,2.18647545715278e-06,0.233576144381151,0.0646169799558501
"93",0.550326352783696,1.49902275536771e-06,0.593777558605297,0.00039701241592559,0.00809217391499374,0.00488843544150315,0.00279798366885166,5.49982025744067e-06,5.42003282419336e-06,1.84778204965652e-06,0.193339491757437,0.0296488413281363
"94",0.69303438611176,1.55369061427049e-07,0.810561773646252,0.000780038551234135,0.000388943330913338,0.00616849804936043,0.104147380050293,5.34951959182828e-06,3.61230297427505e-06,1.76192277544163e-06,0.19058661569541,0.0588069027490441
"95",0.618604463548079,2.38997780556193e-06,0.665448767624571,0.00177374214698099,0.081088292810412,0.00437935366928597,0.256780312434215,1.10830763765844e-05,5.31533816420216e-06,1.67958930415287e-06,0.161872739337362,0.0384069215297877
"96",0.642394380857833,1.02996800052019e-06,0.693068494057047,0.000288065646050207,0.0274319192323779,0.00477619229065684,0.0720932530596858,1.28128444650671e-05,5.29312340059904e-06,1.46138047077388e-06,0.192547922912935,0.0527886336907021
"97",0.831838140695095,2.4818081290204e-07,0.936635188100082,0.000314316165078526,0.0336327248288819,0.00538840616738292,0.0101423608778526,8.18674103656229e-06,5.91960372352765e-06,3.31451300829953e-06,0.183589728089455,0.0744281844053241
"98",0.673426072232904,2.95264821869423e-05,0.814954105950536,0.000356309357531531,0.0940100246690543,0.00628978541388555,0.00997835362537127,7.24404549309756e-06,6.74386846324058e-06,1.705153012683e-06,0.230655936484373,0.0538724934456351
"99",0.729176319999279,6.66600764936176e-05,0.901908264234188,0.00026608449548614,0.339716606285115,0.00432712279169821,0.482545957650094,8.0777184126615e-06,6.07121925627178e-06,3.6371756420617e-07,0.169726375912456,0.0407442042414098
"100",0.585747955647734,2.70540666672836e-05,0.945350464494503,0.000640381777153871,0.0491643444090845,0.00527507891295339,0.349739990825856,1.04636917344776e-05,7.08678490622307e-06,1.93202175096759e-06,0.140754275284345,0.0320946190404167
"101",0.842636713950809,2.0342631454779e-06,0.908808383850222,8.09588842918152e-05,0.0118879567370904,0.00619329579930643,0.25803425422495,9.02920818675954e-06,4.73320125960408e-06,1.60284496517919e-06,0.164494614591867,0.0508511642644846
"102",0.671270012586719,3.83212183323721e-05,0.686258788804133,3.9922136713358e-05,0.0130529105110226,0.00600515840264124,0.263775214002505,7.14590695401605e-06,3.93209186418251e-06,1.83306854463624e-06,0.218771761225301,0.0521496819107995
"103",0.621623141952952,2.44741572767953e-05,0.798082718007222,0.00010581384578306,0.00677553844063645,0.00670398658791508,0.377271173433088,1.05619812039453e-05,3.46557544214469e-06,2.21606236068658e-06,0.18622483336744,0.0493684522807972
"104",0.649780050584453,8.38976731436499e-05,0.66086357627979,0.000686810074697432,2.86135848015461e-05,0.00527170333000422,0.188294591763284,7.68528884807942e-06,3.39602452838268e-06,2.58123178666851e-06,0.127304103365611,0.0567609785213419
"105",0.705181204792194,0.000200535946978365,0.855093041914051,0.00029154666716946,0.0100642104039683,0.00707938600766772,0.538347131084151,4.20056569356708e-06,4.95617675840659e-06,2.1780950810492e-06,0.1352906697562,0.0498326966089067
"106",0.682215185550348,0.000154052843942844,0.912430686175876,0.000918823986905418,0.258777064981949,0.00466169827871518,0.301557935167998,5.8703626118472e-06,2.68809460291451e-06,1.43868149474171e-06,0.304768129962651,0.0419886719889179
"107",0.593097784593934,4.72195252778503e-05,0.757010709883788,0.000355144294647868,0.000198909797223659,0.00417117064111866,0.0816014227285192,7.07487831165561e-06,6.33960827493966e-06,9.92221775867613e-07,0.224935316228128,0.050356260333787
"108",0.7499577504518,0.000101913696884905,0.947766160295178,0.00114035573169468,0.000444015345970069,0.00435273784796595,0.671169632185394,7.08155939666162e-06,6.66912207522864e-06,3.28862844538419e-06,0.170094253885405,0.0672304078053101
"109",0.833303261016365,5.7909217453001e-05,0.918316969876021,7.48443619623518e-05,0.00162042931184215,0.00463563949432126,0.305791329961582,7.11934483930752e-06,4.34230036585316e-06,1.49518163641171e-06,0.226934337915452,0.061937120788834
"110",0.690681425867012,6.80453562422894e-08,0.737846204225408,0.00203126258504371,0.02773345239745,0.00575189167968703,0.675121489009693,6.87520657722935e-06,4.96839714108973e-06,2.62542756767627e-06,0.18682417733387,0.0954763852563605
"111",0.71831667368256,6.72209136257489e-06,0.725032223376335,2.74861066647826e-05,0.0103895407325195,0.00487049962793921,0.438255157228286,8.3523395390469e-06,3.68323892731631e-06,7.55054498123247e-07,0.163948925529992,0.0315474099215747
"112",0.649317496702902,3.80515704599568e-05,0.89915152779938,0.000101179403844175,0.00612104525438549,0.00658252269028199,0.288809590842338,6.70663375426138e-06,6.09517710370154e-06,1.34092973824755e-06,0.21835505758037,0.0408972500306007
"113",0.488698787418144,0.000107508364213383,0.582324126312098,0.000169732218323191,5.69829128273209e-05,0.00535495538803891,0.177030983230363,7.9439929168387e-06,4.53703034532742e-06,1.27233166259872e-06,0.191779888156936,0.025451545505632
"114",0.781183165524321,2.52844446141999e-06,0.851607877591908,0.000649738062381289,0.00553018757763802,0.00642274660386265,0.0060026291613805,6.636781255128e-06,6.51795047303465e-06,3.542955356915e-06,0.209037793929627,0.0484632593086002
"115",0.619365942853474,1.44222310761813e-06,0.794997929649074,7.95193557233115e-05,0.303543268367598,0.00542568185678131,0.802608284610142,7.61334127519675e-06,3.53862962315265e-06,1.68996854844327e-06,0.212340490349548,0.0330522036682091
"116",0.755098434003797,0.000135881762936484,0.96512406432884,0.000241927662203009,0.024767215510294,0.00582902225989489,0.138769204358418,5.81117834738118e-06,4.61554219462661e-06,1.64149508026916e-06,0.226460622918211,0.0765973406254862
"117",0.663908111810037,3.03454009709608e-05,0.855652753618772,0.0014943458780529,0.000246681482193666,0.00425672478565585,0.254685634462548,5.4698837104274e-06,6.49471164775069e-06,1.28842531611577e-06,0.226256276602552,0.0744844543871422
"118",0.752765047321449,1.45180146801e-06,0.789687283231259,0.00154122783689799,0.000640480313218339,0.00731930418877765,0.426555556466722,5.89393329145233e-06,5.16204361278074e-06,1.55393895111838e-06,0.146889877156401,0.0547442651243504
"119",0.826051321429119,2.71510664360828e-05,0.915795469567137,0.00032083944647733,0.00079937245608797,0.00453203606328413,0.00628326683093879,5.82988674970153e-06,6.40282635680214e-06,2.45212719690055e-06,0.232264459289326,0.0592490059525579
"120",0.733194130005718,3.74592421108862e-07,0.831300051239825,0.000515893379511,0.000856579246965257,0.00674157585260556,0.125353755861398,6.11632170897347e-06,5.24353144390867e-06,1.52871028753286e-06,0.252167916571994,0.0529742237236969
