"","pT","pFP","pTs","pFPs","TO","beta","q","X1","X2","X4","pC","pRI","TR"
"46",0.474085712381537,7.83664531739476e-05,0.606967951881215,0.000177520163847921,0.0787420676031035,0.00724602250255155,0.391120524718438,1.0219074270388e-05,7.68926342935869e-06,1.70367336729635e-06,0.250310830539448,0.0430616839778244,0.295683031026504
"47",0.303023568096953,1.47843368258813e-05,0.484435431681696,0.000995802978618728,0.0418585141980696,0.00902283566423229,0.527140614216141,1.00115961146874e-05,5.64125866086917e-06,2.82209733439702e-06,0.328377824496644,0.0285209825983642,0.596034853594324
"48",0.52116000368358,1.58189472263513e-05,0.543706987039738,0.000214699789099779,0.0210138295413967,0.00764339945880546,0.211285759388953,8.23341152621083e-06,4.58565179382525e-06,2.25093459222316e-06,0.224339944004246,0.0404677416819123,0.175472440183918
"49",0.38848165287651,1.98272115593328e-05,0.592782386072413,0.000374490698905717,0.19068463135775,0.0114485145610494,0.477160293979749,6.53168970709298e-06,6.3270743394402e-06,2.08829956100335e-06,0.242161755118376,0.0278140380364748,0.236833725377158
"50",0.495683050369938,8.51117385260507e-05,0.722706313376027,0.000170330910285553,0.0657843510723,0.0068255317322577,0.728652287360656,7.99789931508424e-06,4.89759763360491e-06,1.96605474089646e-06,0.232779873310465,0.0376681586069601,0.0244970351965173
"51",0.26643655208408,3.71362895099828e-06,0.50013946977669,0.000241509229166497,0.015033443249897,0.00619287310674918,0.492254855686408,1.2600249875026e-05,6.69470002314271e-06,3.11754054116807e-06,0.245709585761614,0.021701488340253,0.345417169596823
"52",0.469946189035282,8.32986628283402e-05,0.503781168425226,0.000398589318756296,0.0178102377034806,0.00721260319778141,0.648301856692415,6.72336838365999e-06,6.05909411570734e-06,2.93336912890972e-06,0.250867899014678,0.0404228875907215,0.0542550267673881
"53",0.404378145150493,3.21032198547506e-06,0.635153556342814,3.85154229732369e-05,0.0235617961966324,0.00627854836516593,0.588943403736532,1.08586124043754e-05,7.03227233266756e-06,1.28850709689489e-06,0.192143085737818,0.0204792625338851,0.0469019830460529
"54",0.43220962198654,4.293473768976e-05,0.564497504005021,0.0023239611997187,0.121612091880137,0.0160023509110081,0.574910542341393,9.42252964453418e-06,5.90726332654868e-06,2.04413914358964e-06,0.36606916288339,0.0402063622109874,0.78147514501531
"55",0.500802920460535,0.000212495042232911,0.596025936762967,0.000638685120277345,0.0241382320223793,0.0083781192138343,0.985598182867245,9.51437189512839e-06,7.64615398151744e-06,1.22511746836816e-06,0.290518445713733,0.0319224201864123,0.0612916898474084
"56",0.403251858678784,4.01375762949482e-05,0.590489813097921,0.000318119773810701,0.013488036987927,0.00832240761920559,0.700140880930621,9.8377695693519e-06,8.09564519955866e-06,1.84750260901594e-06,0.300028164138405,0.0546580501541017,0.0248386410296152
"57",0.361390132021937,6.57562755646764e-06,0.563649795966926,0.000791789703160519,0.264030550649452,0.00775425694647845,0.837818785736393,1.2521294612303e-05,8.19640437667902e-06,3.93880105491733e-06,0.258304059619084,0.0196868719601829,0.0568797887304488
"58",0.434396050823744,1.86779988034549e-06,0.457408867043832,5.99617145342506e-05,0.0810742339148878,0.00960636941978305,0.631740575980634,9.70838896003879e-06,5.67571217798141e-06,1.58728347032975e-06,0.216374295377494,0.036746263403161,0.0825816397544848
"59",0.542335084946592,1.03438222622198e-05,0.553625909278311,0.000486726924237158,0.0322710925710373,0.00997074127755633,0.320623915887571,9.7899010384759e-06,5.54970077872306e-06,2.5636679231076e-06,0.22238629864215,0.032868355525563,0.0392635769132589
"60",0.491537132233834,3.87404280106319e-05,0.503889556864011,0.00211224705598971,0.0545883020892864,0.00994676143899137,0.482812159045272,1.10096528063103e-05,5.18274550833518e-06,1.46575303522938e-06,0.235949068795461,0.0399243994624345,0.719778328898856
"61",0.416142348886865,6.89094195539031e-06,0.625217634956724,4.92999510315656e-05,0.150239355757735,0.0084790844290676,0.47108433251509,9.06623656400381e-06,8.4667091982074e-06,1.83973057985455e-06,0.195053772356089,0.030510860568871,0.13285287248307
"62",0.437046781916971,1.29479705128429e-06,0.500796970945576,2.14059134819627e-05,0.00544185047485217,0.0124090582823689,0.510816543148713,7.71232757110485e-06,5.76602310231388e-06,2.16894323237252e-06,0.242877142392935,0.0382942718350609,0.378443581339209
"63",0.370782860837039,3.00125392216777e-06,0.438666204669867,0.00110784717212036,0.00711058038202813,0.00950307380607896,0.610330210700238,1.12700395985348e-05,5.79669282279325e-06,1.46695034659438e-06,0.250010645166543,0.0342573453373066,0.441773184319486
"64",0.545911499604824,6.73408890352475e-06,0.893884886727725,0.000257160498811923,0.174765312136578,0.00949042973926879,0.498853530967613,9.56239207474994e-06,8.36504852109231e-06,1.65242779592536e-06,0.258851474864106,0.0378113795639751,0.00446660112986831
"65",0.38481772426131,1.02454818184035e-05,0.445350383975476,5.53844952699643e-05,0.0752427172800095,0.00871127034152716,0.361349156159741,9.02450696351474e-06,4.62710005979065e-06,9.72245509710163e-07,0.171935099549952,0.0182146279282263,0.148740469802634
"66",0.351830355835096,7.53048554618587e-06,0.524938531273888,0.000164289382368907,0.0236195711758661,0.00762720091076115,0.785641126394091,8.08658301403572e-06,6.4482519987582e-06,1.21127525995494e-06,0.202215646932455,0.0286040543829873,0.256219776109083
"67",0.520364662579632,0.000190061841719049,0.789206753360396,0.000670065575614303,0.300993223642971,0.0178510601186003,0.509524851859825,9.29937630104308e-06,6.25620032515972e-06,1.50139619740826e-06,0.272167526831312,0.027936421902263,0.823858469703185
"68",0.459235460147564,8.60454070636364e-06,0.634603593978261,0.00117395934998144,0.161901876876189,0.00835979391722946,0.770117601636408,9.28313920825845e-06,7.49117669316561e-06,2.32773949503373e-06,0.325064385237779,0.0438226292165943,0.210667910210159
"69",0.49123788527682,2.50268348512292e-06,0.547239151946792,3.1595745005059e-05,0.01941213442727,0.00951932504444179,0.528097795735242,7.16032937457102e-06,6.55511147458789e-06,3.74225135647534e-06,0.329089000027811,0.0465343180844371,0.141004127561223
"70",0.532208213042522,1.18170749080566e-06,0.61021751199479,5.83265191593668e-05,0.267619399290326,0.00722239950745399,0.619196453426253,8.33734552329125e-06,4.84315040257345e-06,2.51420536405143e-06,0.251275889907034,0.0355917321811703,0.0228056323275949
"71",0.403732783073475,2.76223752178561e-07,0.478931077295293,0.000402562311983204,0.0150766842424818,0.009760175550394,0.367297998285677,9.0360175390761e-06,6.52971353486281e-06,2.00029942364988e-06,0.247831569258468,0.0394599852148304,0.309253085351834
"72",0.441927461214555,1.38893597018303e-05,0.71291942807112,0.000163420676384926,0.017455480649465,0.00914944138245496,0.340466494990149,1.15754946225158e-05,5.93808778329935e-06,2.82167320147579e-06,0.214498938506008,0.0407924232076338,0.0130249391114453
"73",0.347955003468013,0.000157568727727033,0.421369348521557,0.000281798473039663,0.0640962961906867,0.0119641050458154,0.622011653072793,7.33766330365071e-06,6.01041283887115e-06,1.15773732339025e-06,0.312189243838165,0.0331945834994091,0.391710855645178
"74",0.51620880275422,9.98393929373477e-06,0.846297984380402,0.000497385230945368,0.178542998926984,0.0115023257170703,0.679990009067364,8.18465119359172e-06,6.98500643948904e-06,2.44904811100142e-06,0.247524206034042,0.0381820330442347,0.0183944725586436
"75",0.39634165923003,7.40726922646086e-06,0.412131801661761,0.000787990477010854,0.0106758402646254,0.00893038501033266,0.293972426946794,7.06962008515616e-06,4.16075169588751e-06,1.1014277502e-06,0.281435062898133,0.0272105646312244,0.143437914473003
"76",0.461743501343274,2.32126097967302e-05,0.490750298707164,0.000579436634558305,0.0105472416347109,0.0141642903898308,0.234922841369067,8.71801027094893e-06,6.38418265063283e-06,1.51826794501194e-06,0.231382417938324,0.0301142859259595,1.3155677726657
"77",0.399143516991913,1.93197328394397e-05,0.547124513249425,0.000251503750032437,0.285470209460449,0.00951640395425185,0.851662983823103,1.30440613484561e-05,5.98857553056601e-06,3.28029138296965e-06,0.217301253360801,0.0206800106064903,0.244036915395312
"78",0.392796590731533,5.43392345557031e-06,0.665039114358495,0.000132603018319515,0.00540215780261414,0.00686135961821503,0.788461407845271,1.18467281911902e-05,7.81997542312241e-06,2.45226535472451e-06,0.296895287024181,0.0399117451863974,0.0100726782312277
"79",0.492506643517712,1.86385566891655e-05,0.590830473994779,0.00080173289006035,0.341784426984561,0.0171423697342363,0.476877997510387,1.16120960798719e-05,6.65411761985673e-06,2.67803515729503e-06,0.239642480883442,0.0324163622294619,1.30725704433916
"80",0.478900863919098,3.40183022882461e-05,0.495159790434904,0.000216384365957087,0.0904869603462062,0.0167791644971226,0.504885471492076,9.4039192953057e-06,7.70667698097866e-06,1.30246748195962e-06,0.195267360807825,0.0325717844966895,1.07946560830278
"81",0.443026487189607,6.84743455225066e-06,0.524711920702338,0.000206240162806842,0.0596798273399856,0.010031008021771,0.460472629247345,1.005004531635e-05,5.32752592682243e-06,1.37539895126482e-06,0.182123088995485,0.0221584405910601,0.281016246621858
"82",0.384253422544018,6.52285550987777e-05,0.523133164984258,0.000424986126840081,0.0238802536401109,0.0106105213130652,0.722486003021492,6.23267607158069e-06,6.20229910027306e-06,1.00265051718807e-06,0.291499401369554,0.0262379689207297,0.333839615496281
"83",0.35805525380313,1.38730172692828e-05,0.599960021169243,0.00019529870148417,0.322664106161758,0.015102441882314,0.519855617141056,1.40006293114409e-05,5.59383478293705e-06,1.85412675551266e-06,0.306078377232057,0.0205005540652694,1.10293860640937
"84",0.463739601745549,0.000101023409719305,0.660164842411251,0.000312022449022179,0.0711053742114028,0.0105822407585431,0.448612596696877,1.02877087995527e-05,5.63685474501434e-06,2.42143846539281e-06,0.209114587957487,0.0373334491832942,0.173964562192365
"85",0.45396181578157,9.4794763793589e-06,0.472966737336938,0.000291790767889386,0.00839703912102164,0.0118359944057137,0.765986657818539,8.44371108690236e-06,4.69353513568839e-06,2.34850441488956e-06,0.20939226166993,0.0192641022206756,0.38467574745887
"86",0.612226305054922,2.31871681133472e-05,0.70848045539688,0.000228153419410204,0.00960322738903911,0.0100887090946844,0.737937657717768,8.18369677522328e-06,6.59610732057202e-06,3.54472362561393e-06,0.222174118995378,0.0302425828850216,0.14998939330726
"87",0.660707087054902,9.68637203060776e-06,0.688398154010703,0.00270170625044141,0.318284432594085,0.0129773098256076,0.620227594783758,8.24581654144774e-06,5.20037248631791e-06,2.05618253716524e-06,0.291852267834965,0.040624645574652,0.0516408350573082
"88",0.464533877143835,3.1141838474073e-05,0.670528648251764,0.000274312972813634,0.0811137646816297,0.00864925616314336,0.697910933373842,7.06262235942121e-06,6.29550021875719e-06,3.7862610684693e-06,0.207601983854383,0.0405148213515512,0.00930946705826793
"89",0.507499075721894,1.56777625207447e-05,0.721838655211466,0.000421873050613671,0.055491689817326,0.0113127603679503,0.440441817338681,1.09342806348967e-05,5.04806787120381e-06,4.42631250193337e-06,0.198172814790769,0.0279958300371853,0.635024191533965
"90",0.415670923254137,2.80794823083941e-06,0.631554651817954,0.000566550190528323,0.308383853471434,0.00940935233062415,0.273597028827037,9.86412111646729e-06,5.88973493677242e-06,2.13264893309158e-06,0.234233717049237,0.0294365930737839,0.173030366880789
"91",0.40576238063698,1.43333951292042e-05,0.585943839592587,4.86887828871317e-05,0.101198531324345,0.0128574471748112,0.757999160601053,8.24434962803429e-06,6.13304834812891e-06,3.05333747065562e-06,0.189794845796291,0.0232342849785577,1.06464198562351
"92",0.408043645077298,1.7851798942617e-05,0.446020308032669,0.000870073671315664,0.218490799246927,0.0155905686773274,0.367899262696433,7.05769094310458e-06,4.59497354644235e-06,1.33530496398581e-06,0.270144895631244,0.0194832790589584,0.923734752910147
"93",0.513851495331499,1.53156714333425e-05,0.550954534941953,0.00151733892870129,0.132538476615121,0.00696113354407496,0.215164685626657,9.17253568799347e-06,5.08167477238861e-06,2.54897122447704e-06,0.21688544308586,0.0272598658115442,0.103312825438414
"94",0.469169465560684,0.000144424274203938,0.634630509298687,0.000675150008169575,0.226632825862392,0.00885658516356924,0.512662182564248,7.64253161760069e-06,8.5948254595615e-06,1.50501133164826e-06,0.248332991525251,0.0240631986836094,0.143398767969535
"95",0.482063308124119,1.50464477347437e-05,0.866575902276659,0.000909236560051556,0.156568331568118,0.0127336458196284,0.639784258299221,1.15936860061375e-05,1.13157853155815e-05,3.18276994024758e-06,0.183951828111502,0.0282323684606906,1.0221109800795
"96",0.346359833722127,6.10269609331494e-06,0.395210025293951,0.000140896072995976,0.00847210643447443,0.00813786898096273,0.585642200124492,1.23770236795798e-05,3.52431213820195e-06,5.83297240292335e-07,0.198854846048994,0.0229748775194042,0.159923328991622
"97",0.399467160767998,3.44706070665351e-05,0.427279084512616,0.00040417016119597,0.04505933493278,0.00775403738881791,0.758509841768292,8.89136598778852e-06,6.09766165097503e-06,2.05224834760359e-06,0.17376303228625,0.0384821770104746,0.23084886569696
"98",0.305721352418449,3.05180656550201e-05,0.461716566073005,0.00043903462215548,0.0101084059223584,0.00624975342978356,0.652463099856612,1.19295141645649e-05,5.67094906292115e-06,2.4541840893617e-06,0.255069019694555,0.0169739553560785,0.19902316929841
"99",0.460014088421298,3.16897380186872e-05,0.583196056113642,6.42974879666396e-05,0.00817511494986495,0.00776055553032009,0.888477379033691,7.52440375585786e-06,6.26634395205889e-06,1.21974242445879e-06,0.259847687113323,0.0278777297726994,0.140931244627574
"100",0.442756185083766,0.00022475424264633,0.585140718759747,0.00196555795958477,0.163675147950425,0.0144666506604718,0.669825277730326,9.89271843022497e-06,6.06482453827449e-06,1.15061295051932e-06,0.403167893893733,0.0506456490084263,0.590720641863722
"101",0.417143850726368,6.76368843705862e-05,0.819993697530846,0.000317376768238019,0.283227563035879,0.0122435925305186,0.550686779752273,1.35898725831504e-05,7.4697944245595e-06,1.19948201278086e-06,0.251771114043716,0.0244327576409497,0.10843031993256
"102",0.369329996696535,7.15383361123236e-06,0.489437274712756,4.69970008173989e-05,0.253300641784321,0.00823428234726937,0.863826266665627,1.21548089225597e-05,6.25311217598773e-06,1.94372718024465e-06,0.30705934941283,0.021482791717097,0.11635656311932
"103",0.430457570453,0.000270954164334553,0.492076384793246,0.000828387563122414,0.151821509190486,0.00959638648395856,0.805935849827344,6.49491698988495e-06,3.8260743559609e-06,1.95717021344002e-06,0.352901904617209,0.0368128027295043,0.00461855673513086
"104",0.352951145221301,3.241241821049e-05,0.589666502346544,4.1144830489046e-05,0.0304467794156323,0.00688471576072163,0.911438532554403,1.20112603723651e-05,9.70064858623014e-06,1.90373980040017e-06,0.228765745610687,0.0370242931534643,0.0433203616147325
"105",0.557438358239901,2.16367280317172e-05,0.628648369207424,0.000328693941051526,0.11668397647016,0.00848464836954385,0.394011260912363,9.3708446087065e-06,7.68080672426493e-06,3.44251126154259e-06,0.177497246294873,0.0274995125389955,0.0162867791754461
"106",0.555132300952252,6.14684164994512e-05,0.766666683479152,0.00060505272640306,0.264696832739914,0.00953262336899245,0.411107232607995,7.90355017412271e-06,6.0769971553131e-06,1.4976648921377e-06,0.286559563428043,0.0486063160618449,0.0610228953810263
"107",0.364706313475608,4.17591918092351e-05,0.462272190632591,0.000594038521184471,0.25383997021718,0.0107537009739733,0.783861283160041,7.49045611231691e-06,6.17124831973712e-06,3.59781274360939e-06,0.27444770813178,0.0246096412776843,0.358696958099994
"108",0.488074827275273,3.37569924047769e-05,0.800901976941226,0.000943317321995639,0.311297234019931,0.0101504113538692,0.676757370706269,7.72107301380179e-06,6.03154503147599e-06,1.94121802554343e-06,0.277372236938268,0.0269048931273354,0.385372071013794
"109",0.39442417203502,8.64091853548538e-05,0.565608273492077,0.000809544458721105,0.0961979830089391,0.0115466861274917,0.819616117474637,9.54761754335598e-06,7.58501591529184e-06,1.76333684429995e-06,0.249098818644921,0.0324180782734513,0.894020446045008
"110",0.498674305232603,7.80578201824547e-06,0.600998410856216,0.000111637667091559,0.169037904011017,0.00957942905754945,0.731177344105994,1.03952499236158e-05,6.79295834143134e-06,2.44594823066766e-06,0.194852773741959,0.0405184414118322,0.112729820196987
"111",0.483929647360694,5.0638100212145e-05,0.66788931990138,8.14002131534797e-05,0.0885698154743906,0.00986969028199432,0.441692194389,1.09093121377925e-05,4.02726194522144e-06,3.3338682388679e-06,0.202463854603017,0.0314298518805199,0.0892112192391637
"112",0.52189408907861,0.000117936980059582,0.538645850944462,0.00173997211809851,0.0162686360353504,0.00817787206751113,0.593722408512859,5.98654584791556e-06,5.16281064389974e-06,2.43416419045599e-06,0.253133320232804,0.0547845334957229,0.239415024226511
